location,sub_area,property_type,company_name,township_name,total_township_area_in_acres,property_area_sqft,price_lakhs,has_clubhouse,has_school,has_hospital,has_mall,has_park,has_pool,has_gym,area_sqft,price_per_sqft,amenity_score,log_area,log_price,township_area
0,15,4,28,16,,847,69.38,1,0,0,0,1,1,0,847.0,0.0819126327250146,3,6.742880635791903,4.253909131893439,25.0
0,15,4,28,16,,936,75.03,1,0,0,0,1,1,0,936.0,0.08016025632461511,3,6.842683282238422,4.331127999240345,25.0
0,15,7,28,16,,990,79.02,1,0,0,0,1,1,0,990.0,0.07981818173755739,3,6.898714534329988,4.382276603429089,25.0
0,15,7,28,16,,1032,82.1,1,0,0,0,1,1,0,1032.0,0.079554263488804,3,6.940222469119639,4.420044701861403,25.0
0,11,7,22,8,,1698,190.29999999999987,1,0,0,0,1,1,1,1662.9,0.11443863123793446,4,7.416919523421462,5.253842876446207,25.0
0,11,13,22,8,,2267,190.29999999999987,1,0,0,0,1,1,1,1662.9,0.11443863123793446,4,7.416919523421462,5.253842876446207,25.0
0,26,2,15,9,,670,45.75,1,0,0,0,1,1,1,670.0,0.06828358198763644,4,6.508769136971682,3.844814255734696,25.0
0,26,2,15,9,,725,49.34,1,0,0,0,1,1,1,725.0,0.0680551723199239,4,6.587550014824796,3.91879998970717,25.0
0,26,2,15,9,,731,49.74,1,0,0,0,1,1,1,731.0,0.06804377555671166,4,6.595780513961311,3.9267145541711357,25.0
0,26,2,15,9,,744,50.56,1,0,0,0,1,1,1,744.0,0.06795698915597179,4,6.61338421837956,3.9427461780709865,25.0
0,26,7,15,9,,923,190.29999999999987,1,0,0,0,1,1,1,923.0,0.2061755144028433,4,6.828712071641684,5.253842876446207,25.0
0,26,7,15,9,,930,190.29999999999987,1,0,0,0,1,1,1,930.0,0.2046236556939529,4,6.836259277277067,5.253842876446207,25.0
0,21,0,6,47,,446,36.0,1,0,0,0,1,1,1,446.0,0.08071748860825675,4,6.102558594613569,3.6109179126442243,25.0
0,21,5,6,47,,670,55.0,1,0,0,0,1,1,1,670.0,0.08208955211628426,4,6.508769136971682,4.02535169073515,25.0
0,21,4,6,47,,792,65.5,1,0,0,0,1,1,1,792.0,0.08270202009759846,4,6.675823221634848,4.197201947661808,25.0
0,20,2,6,21,,1180,68.0,1,0,0,0,1,1,1,1180.0,0.05762711859523125,4,7.074116816197362,4.23410650459726,25.0
0,20,2,6,21,,860,65.0,1,0,0,0,1,1,1,860.0,0.07558139526095187,4,6.7580945044277305,4.189654742026425,25.0
0,20,7,6,21,,988,92.0,1,0,0,0,1,1,1,988.0,0.09311740881263421,4,6.8966943316227125,4.532599493153256,25.0
0,20,7,6,21,,1093,92.0,1,0,0,0,1,1,1,1093.0,0.08417200358264226,4,6.9975959829819265,4.532599493153256,25.0
0,8,1,6,41,,456,36.0,1,0,0,0,1,0,1,456.0,0.07894736824792244,3,6.124683390894205,3.6109179126442243,25.0
0,8,5,6,41,,644,47.3,1,0,0,0,1,0,1,644.0,0.07344720485489564,3,6.4692503167957724,3.877431560658527,25.0
0,8,4,6,41,,785,55.22,1,0,0,0,1,0,1,785.0,0.07034394895497587,3,6.666956792429207,4.029272565478386,25.0
0,17,12,24,5,,1060,136.0,0,0,0,0,1,1,1,1060.0,0.1283018866714133,3,6.966967138613983,4.919980925828125,25.0
0,17,11,24,5,,113,143.0,0,0,0,0,1,1,1,421.5,0.33926453063045187,3,6.046189446797229,4.969813299576001,25.0
0,23,5,28,48,,664,47.59,0,0,0,0,1,0,1,664.0,0.07167168663904867,2,6.499787040655854,3.883417748417812,25.0
0,23,5,28,48,,670,47.7,0,0,0,0,1,0,1,670.0,0.07119402974448653,2,6.508769136971682,3.885679030088544,25.0
0,23,5,28,48,,673,47.8,0,0,0,0,1,0,1,673.0,0.07102525992418238,2,6.513230110912307,3.8877303128591016,25.0
0,23,5,28,48,,682,47.91,0,0,0,0,1,0,1,682.0,0.07024926675916529,2,6.52649485957079,3.8899818745512658,25.0
0,23,5,28,48,,698,48.02,0,0,0,0,1,0,1,698.0,0.06879656150602212,2,6.54965074223381,3.8922283780999667,25.0
0,24,12,10,33,,1239,161.0,1,0,0,0,1,1,1,1239.0,0.129943502719981,4,7.122866658599083,5.087596335232384,25.0
0,24,12,10,33,,1315,170.0,1,0,0,0,1,1,1,1315.0,0.129277566441614,4,7.182352111885263,5.14166355650266,25.0
0,24,12,10,33,,1388,178.0,1,0,0,0,1,1,1,1388.0,0.12824207483556047,4,7.236339342754344,5.187385805840755,25.0
0,24,12,10,33,,1463,187.0,1,0,0,0,1,1,1,1463.0,0.12781954878481233,4,7.288927694521257,5.236441962829949,25.0
0,24,10,10,33,,1671,190.29999999999987,1,0,0,0,1,1,1,1662.9,0.11443863123793446,4,7.416919523421462,5.253842876446207,25.0
0,24,10,10,33,,1687,190.29999999999987,1,0,0,0,1,1,1,1662.9,0.11443863123793446,4,7.416919523421462,5.253842876446207,25.0
0,5,1,10,11,,575,65.0,1,0,0,0,1,1,1,575.0,0.11304347806427222,4,6.3561076606958915,4.189654742026425,25.0
0,5,5,10,11,,751,84.0,1,0,0,0,1,1,1,751.0,0.1118508653637139,4,6.62273632394984,4.442651256490317,25.0
0,5,5,10,11,,761,85.0,1,0,0,0,1,1,1,761.0,0.11169513782957274,4,6.635946555686647,4.454347296253507,25.0
0,5,5,10,11,,871,96.0,1,0,0,0,1,1,1,871.0,0.11021813994234426,4,6.77078942390898,4.574710978503383,25.0
0,5,12,10,11,,1166,129.0,1,0,0,0,1,1,1,1166.0,0.11063464827561349,4,7.062191632286556,4.867534450455582,25.0
0,5,12,10,11,,1206,133.0,1,0,0,0,1,1,1,1206.0,0.11028192362331514,4,7.095893221097532,4.897839799950911,25.0
0,5,12,10,11,,1272,139.0,1,0,0,0,1,1,1,1272.0,0.10927672947383904,4,7.149131598557407,4.941642422609304,25.0
0,5,12,10,11,,1279,140.0,1,0,0,0,1,1,1,1279.0,0.10946051594256409,4,7.154615356913663,4.948759890378168,25.0
0,31,5,31,7,,646,43.2,0,0,0,0,1,0,0,646.0,0.06687306491196121,1,6.472346294500901,3.7887247890836524,25.0
0,31,5,31,7,,717,47.4,0,0,0,0,1,0,0,717.0,0.06610878651867673,1,6.576469569048224,3.879499813722586,25.0
0,8,1,11,13,,436,36.0,0,0,0,0,1,0,0,436.0,0.08256880715007155,1,6.07993319509559,3.6109179126442243,25.0
0,8,5,11,13,,637,43.49,0,0,0,0,1,0,0,637.0,0.06827315530883335,1,6.45833828334479,3.7952644448179504,25.0
0,8,5,11,13,,642,43.83,0,0,0,0,1,0,0,642.0,0.068271027931042,1,6.466144724237619,3.802877558167348,25.0
0,8,5,11,13,,655,44.44,0,0,0,0,1,0,0,655.0,0.0678473281406911,1,6.486160788944089,3.816392774412896,25.0
0,8,5,11,13,,668,45.52,0,0,0,0,1,0,0,668.0,0.06814371247283876,1,6.505784060128229,3.839882327650464,25.0
0,8,12,11,13,,810,54.0,0,0,0,0,1,0,0,810.0,0.06666666658436214,1,6.698268054115413,4.007333185232471,25.0
0,10,5,12,36,,735,111.0,0,0,0,0,1,0,1,735.0,0.15102040795779537,2,6.601230118728877,4.718498871295094,25.0
0,10,5,12,36,,783,118.0,0,0,0,0,1,0,1,783.0,0.15070242637202755,2,6.664409020350408,4.77912349311153,25.0
0,10,5,12,36,,805,121.0,0,0,0,0,1,0,1,805.0,0.15031055881949,2,6.692083742506628,4.804021044733257,25.0
0,10,12,12,36,,1074,162.0,0,0,0,0,1,0,1,1074.0,0.15083798868637058,2,6.980075940561763,5.093750200806762,25.0
0,10,12,12,36,,1111,167.0,0,0,0,0,1,0,1,1111.0,0.15031503136785324,2,7.013915474810528,5.123963979403259,25.0
0,24,1,30,26,,535,36.0,1,0,0,0,1,0,1,535.0,0.06728971950039304,3,6.284134161070802,3.6109179126442243,25.0
0,24,5,30,26,,725,52.0,1,0,0,0,1,0,1,725.0,0.07172413783210464,3,6.587550014824796,3.970291913552122,25.0
0,19,5,0,3,,810,79.0,1,0,0,0,1,0,0,810.0,0.09753086407712239,2,6.698268054115413,4.382026634673881,25.0
0,19,12,0,3,,947,97.0,1,0,0,0,1,0,0,947.0,0.10242872217272574,2,6.854354502255021,4.584967478670572,25.0
0,9,5,23,40,,697,68.06,1,0,0,0,1,1,1,697.0,0.09764705868343321,4,6.548219102762372,4.234975691961846,25.0
0,9,5,23,40,,711,68.41,1,0,0,0,1,1,1,711.0,0.09621659620785289,4,6.568077911411976,4.2400309493514925,25.0
0,9,5,23,40,,792,78.0,1,0,0,0,1,1,1,792.0,0.09848484836049892,4,6.675823221634848,4.3694478524670215,25.0
0,9,12,23,40,,980,98.87,1,0,0,0,1,1,1,980.0,0.10088775499909414,4,6.8885724595653635,4.603869340255043,25.0
0,9,3,23,40,,1400,140.0,1,0,0,0,1,1,1,1400.0,0.09999999992857142,4,7.244941546337007,4.948759890378168,25.0
0,9,9,23,40,,1772,177.0,1,0,0,0,1,1,1,1662.9,0.10644055559177307,4,7.416919523421462,5.181783550292085,25.0
0,7,2,36,19,,732,68.8,0,0,0,0,1,0,0,732.0,0.093989070909851,1,6.597145701886651,4.2456340097683265,25.0
0,7,2,36,19,,751,68.8,0,0,0,0,1,0,0,751.0,0.09161118496456566,1,6.62273632394984,4.2456340097683265,25.0
0,7,16,36,19,,1662,130.0,0,0,0,0,1,0,0,1662.0,0.07821901319000059,1,7.416378479192928,4.875197323201151,25.0
0,27,5,4,10,,705,48.0,0,0,0,0,0,0,1,705.0,0.0680851062864041,1,6.559615237493242,3.8918202981106265,25.0
0,27,5,4,10,,726,51.0,0,0,0,0,0,0,1,726.0,0.07024793378753728,1,6.588926477533519,3.9512437185814275,25.0
0,27,5,4,10,,809,56.0,0,0,0,0,0,0,1,809.0,0.06922126073025803,1,6.697034247666484,4.04305126783455,25.0
0,32,5,16,29,,734,95.0,1,0,0,0,1,1,1,734.0,0.1294277927391992,4,6.5998704992128365,4.564348191467836,25.0
0,32,5,16,29,,793,110.0,1,0,0,0,1,1,1,793.0,0.13871374509619958,4,6.677083461247136,4.709530201312334,25.0
0,32,5,16,29,,904,118.0,1,0,0,0,1,1,1,904.0,0.13053097330693478,4,6.807934943699926,4.77912349311153,25.0
0,32,12,16,29,,1154,146.0,1,0,0,0,1,1,1,1154.0,0.1265164643617708,4,7.051855622955894,4.990432586778736,25.0
0,32,12,16,29,,1168,147.0,1,0,0,0,1,1,1,1168.0,0.12585616427580806,4,7.063903961472068,4.997212273764115,25.0
0,32,12,16,29,,1189,149.0,1,0,0,0,1,1,1,1189.0,0.1253153909795497,4,7.081708586105575,5.0106352940962555,25.0
0,9,1,9,42,,479,38.68,0,0,0,0,1,1,1,479.0,0.08075156559342053,3,6.173786103901937,3.6808472824166723,25.0
0,9,5,9,42,,693,58.0,0,0,0,0,1,1,1,693.0,0.08369408357331301,3,6.542471960506805,4.07753744390572,25.0
0,9,5,9,42,,725,60.72,0,0,0,0,1,1,1,725.0,0.08375172402241142,3,6.587550014824796,4.12260802749496,25.0
0,5,5,9,32,,808,81.49,0,0,0,0,1,1,1,808.0,0.10085396027122034,3,6.695798917058491,4.41267707387264,25.0
0,5,12,9,32,,1086,108.0,0,0,0,0,1,1,1,1086.0,0.09944751372058239,3,6.99117688712121,4.6913478822291435,25.0
0,33,5,2,6,,785,74.5,1,0,0,0,1,1,1,785.0,0.09490445847782872,4,6.666956792429207,4.324132656254979,25.0
0,33,5,2,6,,844,80.59,1,0,0,0,1,1,1,844.0,0.09548578187738652,4,6.739336627357174,4.401706705440709,25.0
0,33,5,2,6,,873,83.0,1,0,0,0,1,1,1,873.0,0.09507445579029272,4,6.773080375655535,4.430816798843313,25.0
0,28,5,18,31,,606,47.25,1,0,0,0,1,1,1,606.0,0.07797029690103911,4,6.408528791059498,3.876395827784995,25.0
0,28,5,18,31,,611,47.5,1,0,0,0,1,1,1,611.0,0.07774140740140523,4,6.416732282512326,3.8815637979434374,25.0
0,28,5,18,31,,626,48.43,1,0,0,0,1,1,1,626.0,0.07736421712881116,4,6.440946540632921,3.9005575273188677,25.0
0,28,5,18,31,,691,55.26,1,0,0,0,1,1,1,691.0,0.07997105632420975,4,6.539585955617669,4.029983803061711,25.0
0,28,12,18,31,,835,66.0,1,0,0,0,1,1,1,835.0,0.07904191607300369,4,6.728628613084702,4.204692619390966,25.0
0,28,12,18,31,,854,67.0,1,0,0,0,1,1,1,854.0,0.07845433246082631,4,6.75110146893676,4.219507705176107,25.0
0,22,5,17,18,,626,45.7,1,0,0,0,1,0,0,626.0,0.07300319477156039,2,6.440946540632921,3.8437441646748516,25.0
0,22,5,17,18,,715,45.5,1,0,0,0,1,0,0,715.0,0.06363636354736173,2,6.573680166960646,3.8394523125933104,25.0
0,6,5,8,30,,624,59.0,0,0,0,0,1,0,0,692.5,0.0851985558336483,1,6.541751239754887,4.0943445622221,25.0
0,6,12,8,30,,968,87.0,0,0,0,0,1,0,0,968.0,0.0898760329650041,1,6.876264611890766,4.477336814478207,25.0
0,6,12,8,30,,996,89.0,0,0,0,0,1,0,0,996.0,0.08935742962915921,1,6.904750769961838,4.499809670330265,25.0
0,6,12,8,30,,1038,92.0,0,0,0,0,1,0,0,1038.0,0.08863198450035453,1,6.946013991099227,4.532599493153256,25.0
0,4,1,20,1,,489,43.8,1,0,0,0,1,1,1,489.0,0.08957055196406839,4,6.194405391104672,3.8022081394209395,25.0
0,4,2,20,1,,598,55.3,1,0,0,0,1,1,1,598.0,0.09247491623331953,4,6.395261598115449,4.030694535145645,25.0
0,4,5,20,1,,616,56.5,1,0,0,0,1,1,1,616.0,0.09172077907188185,4,6.424869023905388,4.051784947803305,25.0
0,4,5,20,1,,692,62.3,1,0,0,0,1,1,1,692.0,0.09002890160400448,4,6.541029999189903,4.147885329150131,25.0
0,4,7,20,1,,867,79.3,1,0,0,0,1,1,1,867.0,0.09146482111711093,4,6.7661917146603505,4.385769620952716,25.0
0,4,7,20,1,,908,82.5,1,0,0,0,1,1,1,908.0,0.09085903073693939,4,6.812345094177479,4.42484663185681,25.0
0,18,7,20,34,,1624,159.0,1,0,0,0,1,1,1,1624.0,0.0979064038805995,4,7.393263094763838,5.075173815233827,25.0
0,18,13,20,34,,2043,190.29999999999987,1,0,0,0,1,1,1,1662.9,0.11443863123793446,4,7.416919523421462,5.253842876446207,25.0
0,8,5,13,35,,727,45.74,0,0,0,0,1,1,0,727.0,0.06291609344853358,2,6.590301048196686,3.844600329110712,25.0
0,8,12,13,35,,923,58.95,0,0,0,0,1,1,0,923.0,0.06386782224933064,2,6.828712071641684,4.093510881473524,25.0
0,21,2,7,17,,561,59.0,1,0,0,0,1,1,1,731.5,0.08065618580908246,4,6.596463340891223,4.0943445622221,25.0
0,21,12,7,17,,1056,109.0,1,0,0,0,1,1,1,1073.5,0.10153702831715226,4,6.979610716082565,4.700480365792417,25.0
0,13,2,32,39,,408,39.99,1,0,0,0,1,0,1,421.5,0.09487544461476763,3,6.046189446797229,3.7133281345162463,25.0
0,13,2,32,39,,546,53.99,1,0,0,0,1,0,1,546.0,0.09888278370167988,3,6.304448802421981,4.007151350519723,25.0
0,13,2,32,39,,629,59.99,1,0,0,0,1,0,1,629.0,0.09537360875139331,3,6.4457198193855785,4.110709916308365,25.0
0,33,1,32,37,,378,36.0,1,0,0,0,1,0,1,421.5,0.08540925246640747,3,6.046189446797229,3.6109179126442243,25.0
0,33,1,32,37,,494,47.0,1,0,0,0,1,0,1,494.0,0.09514170021226377,3,6.20455776256869,3.871201010907891,25.0
0,33,5,32,37,,780,70.0,1,0,0,0,1,0,1,780.0,0.08974358962853386,3,6.660575149839686,4.2626798770413155,25.0
0,33,5,32,37,,850,73.0,1,0,0,0,1,0,1,850.0,0.08588235284013841,3,6.7464121285733745,4.30406509320417,25.0
0,33,5,32,37,,900,78.0,1,0,0,0,1,0,1,900.0,0.08666666657037037,3,6.803505257608338,4.3694478524670215,25.0
0,33,5,32,37,,930,83.0,1,0,0,0,1,0,1,930.0,0.08924731173199214,3,6.836259277277067,4.430816798843313,25.0
0,2,12,7,15,,1181,175.0,0,0,0,0,1,1,0,1272.5,0.13752455784870368,2,7.149524294419511,5.170483995038151,25.0
0,2,11,7,15,,1740,190.29999999999987,0,0,0,0,1,1,0,1662.9,0.11443863123793446,2,7.416919523421462,5.253842876446207,25.0
0,2,14,7,15,,2447,190.29999999999987,0,0,0,0,1,1,0,1662.9,0.11443863123793446,2,7.416919523421462,5.253842876446207,25.0
0,3,1,33,38,,405,39.49,1,0,0,0,1,0,0,421.5,0.09368920499717864,2,6.046189446797229,3.7010550300440697,25.0
0,3,1,33,38,,408,39.49,1,0,0,0,1,0,0,421.5,0.09368920499717864,2,6.046189446797229,3.7010550300440697,25.0
0,3,1,33,38,,392,39.49,1,0,0,0,1,0,0,421.5,0.09368920499717864,2,6.046189446797229,3.7010550300440697,25.0
0,3,5,33,38,,667,64.99,1,0,0,0,1,0,0,667.0,0.09743628171298907,2,6.504288173536645,4.18950321539533,25.0
0,3,5,33,38,,641,64.99,1,0,0,0,1,0,0,641.0,0.1013884553800492,2,6.464588303689961,4.18950321539533,25.0
0,3,5,33,38,,665,64.99,1,0,0,0,1,0,0,665.0,0.09772932316130928,2,6.501289670540389,4.18950321539533,25.0
0,29,1,3,4,,280,36.0,1,0,0,0,1,1,1,421.5,0.08540925246640747,4,6.046189446797229,3.6109179126442243,25.0
0,29,5,3,4,,385,36.0,1,0,0,0,1,0,1,421.5,0.08540925246640747,3,6.046189446797229,3.6109179126442243,25.0
0,2,5,26,44,5.0,730,87.0,1,0,0,0,1,1,1,730.0,0.11917808202852317,4,6.594413459749778,4.477336814478207,5.0
0,2,12,26,44,5.0,1070,129.0,1,0,0,0,1,1,1,1135.0,0.11365638756506044,4,7.035268599281097,4.867534450455582,5.0
0,2,12,26,44,5.0,1300,160.0,1,0,0,0,1,1,1,1350.0,0.11851851843072701,4,7.208600337960199,5.081404364984463,5.0
0,2,15,26,44,5.0,1600,190.29999999999987,1,0,0,0,1,1,1,1600.0,0.11893749992566398,4,7.3783837129967145,5.253842876446207,5.0
0,2,2,27,45,2.5,769,95.0,0,0,0,0,1,1,1,789.0,0.12040557652673564,3,6.672032945461067,4.564348191467836,2.5
0,2,7,27,45,2.5,1101,135.0,0,0,0,0,1,1,1,1107.0,0.12195121940203141,3,7.010311867307229,4.912654885736052,2.5
0,2,5,34,53,,776,90.68,1,0,0,0,1,1,1,776.0,0.11685566995250558,4,6.655440350367647,4.51830425296643,25.0
